"subject_id","retransc","correction","coq","gram","lex","nt","ref","test","erreurs","audio","exi"
"22","it turns out that beign in a securly attached relationship","It turns out that being in a securely attached relationship","1","0","0","1","0","rspan","1","147","4.29683218239614"
"22","to another person in your 80s s protective","to another person in your 80s is protective","0","0","0","0","0","rspan","0","148","4.19500594530321"
"22","and the poeple who are in a relationships where they really feel","that the people who are in relationships where they really feel they can count on the other person","1","0","0","7","0","rspan","1","149","7.06953923878459"
"22","in times of need","in times of need","0","0","0","0","0","rspan","0","150","2.86196925015032"
"22","those people's memory stay sharper longer","those people's memories stay sharper longer","0","1","0","0","0","rspan","1","151","4.20375335120644"
"22","and people in relationship where they feel they rellay can count on the","And the people in relationships where they feel they really can't count on the other one","0","1","1","3","1","rspan","2","152","6.7741058599666"
"22","those are the poeple who experienced earlier memory decli","those are the people who experience earlier memory decline","1","0","0","1","1","rspan","1","153","4.9899554588126"
"22","and those good relationships they don't have to be smoothier o","And those good relationships they don't have to be smooth all the time","0","0","0","3","1","rspan","0","154","5.82855547282205"
"22","","Some of our octogenarian couples could bicker with each other day in and day out","0","0","0","15","0","rspan","0","155","5.61205332244052"
"22","as long as they felt that they can really count on each other","but as long as they felt that they could really count on the other when the going got tough","0","0","0","6","1","rspan","0","156","6.79532540835682"
"22","those aerguments didn't take a tall on your memories","those arguments didn't take a toll on their memories","1","0","1","0","1","rspan","2","157","4.80940769776845"
"22","so this message ","So this message","0","0","0","0","0","rspan","0","158","2.03108808290156"
"22","that good close relationships are good for our health and well being","that good close relationships are good for our health and well-being","0","0","0","0","0","rspan","0","159","4.49201176553083"
"22","this is wisdom that is all hence the b","this is wisdom that's as old as the hills","0","0","0","2","1","rspan","0","160","5.10497557345535"
"22","why is it so hard to get and so easy to ignore ","Why is this so hard to get and so easy to ignore","0","0","0","0","1","rspan","0","161","4.71971955574486"
"22","welln we're human what we really like is a quick fix","Well we're human What we'd really like is a quick fix","1","0","0","1","0","rspan","1","162","4.22440019513061"
"22","something we can get that will make our lives good and keep them that way","something we can get that'll make our lives good and keep them that way","0","0","0","0","0","rspan","0","163","5.2953095684803"
"22","relationshoips are messy and they're comp","Relationships are messy and they're complicated","1","0","0","1","0","rspan","1","164","4.51025930581894"
"22","the hard work of tending and family and friedns","and the hard work of tending to family and friends","1","0","0","1","0","rspan","1","165","4.3189215658035"
"22","it's not sexy or glamourous","it's not sexy or glamorous","0","0","1","0","0","rspan","1","166","3.54810593362388"
"22","it's also lifelong it never ends","It's also lifelong It never ends","0","0","0","0","0","rspan","0","167","3.59853121175031"
"22","the poeple in our 75 year study who were the happiest","The people in our 75-year study who were the happiest in retirement","1","0","0","2","0","rspan","1","168","4.7542458532332"
"22","were the people who have ac - worked to rem","were the people who had actively worked to replace workmates","0","0","0","3","1","rspan","0","169","5.36739875397178"
"22","xith new playmate","with new playmates","1","1","0","0","0","rspan","2","170","3.19540843566472"
"22","just like the millenials in their recent survey","Just like the millennials in that recent survey","0","0","1","0","1","rspan","1","171","4.93970631989779"
"22","many of our men as they were starting out as young adul","many of our men when they were starting out as young adults","0","0","0","1","1","rspan","0","172","5.51183972753264"
"22","relly believed","really believed","1","0","0","0","0","rspan","1","173","2.59347404596286"
"22","that fame or wealth or goal achievement or what they need to go","that fame and wealth and high achievement were what they needed to go after","0","0","0","1","5","rspan","0","174","5.71894156240269"
"22","to have a good life","to have a good life","0","0","0","0","0","rspan","0","175","3.79444599797802"
"22","but over and over on the 75 years our study have showed","But over and over on these 75 years our study has shown","0","0","0","0","1","rspan","0","176","4.47486627273802"
"22","that the people who feel the best","that the people who fared the best","0","0","0","0","1","rspan","0","177","4.89215701811382"
"22","were the people who leaned in relationships","were the people who leaned in to relationships","0","0","0","1","1","rspan","0","178","4.51625203593043"
"22","with family with friends with community","with family with friends with community","0","0","0","0","0","rspan","0","179","3.56234096692112"
"22","so what about you 
","So what about you","0","0","0","0","0","rspan","0","180","3.48123540440089"
"22","let say youre 25 or you're 40or you","Let's say you're 25 or you're 40 or you're 60","0","0","0","2","0","rspan","0","181","3.74321880650995"
"22","what would leaning in relationships even k","What might leaning in to relationships even look like","0","0","0","3","1","rspan","0","182","5.71929487487393"
"22","your possibilites are practicly endless","Well the possibilities are practically endless","0","0","1","1","1","rspan","1","183","4.57890812691575"
"22","it might be somenthong as simple as","It might be something as simple as","1","0","0","0","0","rspan","1","184","4.25054388235619"
"22","replacing screen time with people time","replacing screen time with people time","0","0","0","0","0","rspan","0","185","4.02822261908247"
"22","or - by doing something new together","or livening up a stale relationship by doing something new together","0","0","0","5","0","rspan","0","186","5.54922279792746"
"22","long walks or date nights","long walks or date nights","0","0","0","0","0","rspan","0","187","3.44715104961331"
"22","or reaching out with that family members whom you haven't sponken to","or reaching out to that family member who you haven't spoken to in years","1","1","0","2","2","rspan","2","188","5.63536346807756"
"22","because all to common family","because those all-too-common family feuds","0","0","1","1","1","rspan","1","189","4.31952145243385"
"22","take a terrible tour on the people who hold the grages","take a terrible toll on the people who hold the grudges","0","0","0","0","2","rspan","0","190","4.07667705259683"
"22","Id' like to close with a quote frome mark twain","I'd like to close with a quote from Mark Twain","0","0","0","0","0","rspan","0","191","3.95527016325246"
"22","""more than a century ago","More than a century ago","0","0","0","0","0","rspan","0","192","3.31636090178446"
"22","he was looking back on his life and he wrote this","he was looking back on his life and he wrote this:","0","0","0","0","0","rspan","0","193","4.26999036494549"
"22","""there isn't time so grief is life ","There isn't time so brief is life","0","0","0","0","1","rspan","0","194","2.9559534546745"
"22","for peckerings","for bickerings","0","0","0","0","1","rspan","0","195","2.52216185301687"
"22","apologies hard-burning calling to account (","apologies heartburnings callings to account","0","0","0","0","1","rspan","0","196","3.87899626673597"
"22","there is only time for loving and put an instance so to speak","There is only time for loving and but an instant so to speak","0","0","0","0","1","rspan","0","197","4.24444909019908"
"22","for that  the good life is build from good relationships ","for that The good life is built with good relationships","0","1","0","0","0","rspan","1","198","3.04716780337032"
"26","what keeps us happy and healthy as we go throu","What keeps us healthy and happy as we go through life","0","0","0","2","0","rspan","0","1","4.18964821868699"
"26","your future best self","If you were going to invest now in your future best self","0","0","0","8","0","rspan","0","2","4.34270742204501"
"26","where you'd you put your time","where would you put your time and your energy","0","0","0","4","0","rspan","0","3","4.67606828544163"
"26","a recent servey of milenials as","There was a recent survey of millennials asking them","0","0","1","4","0","rspan","1","4","5.08594113863692"
"26","what their most important life goal were","what their most important life goals were","0","1","0","0","0","rspan","1","5","4.00265648348"
"26","and over 80% said that a major goal","and over 80 percent said that a major life goal for them","0","0","0","3","0","rspan","0","6","4.57596027349034"
"26","was to get rich
","was to get rich","0","0","0","0","0","rspan","0","7","2.66906068431246"
"26","and another 50% of these same young adults","And another 50 percent of those same young adults","0","0","0","0","1","rspan","0","8","3.94517396721941"
"26","said that another main life goal was to become famous","said that another major life goal was to become famous","0","0","0","0","1","rspan","0","9","3.45136709995518"
"26","and we're constantly said to push harder","And we're constantly told to lean in to work to push harder","0","0","0","6","1","rspan","0","10","3.74993244241391"
"26","and achieve more","and achieve more","0","0","0","0","0","rspan","0","11","2.56940160394819"
"26","or giving the impression to be the thi","We're given the impression that these are the things that we need to go after","0","0","0","10","2","rspan","0","12","7.05039583920475"
"26","in order to have a good life","in order to have a good life","0","0","0","0","0","rspan","0","13","4.15986989225453"
"26","pictures of entire lifes","Pictures of entire lives","0","0","0","0","0","rspan","0","14","3.08676540582916"
"26","of the choices that people make","of the choices that people make","0","0","0","0","0","rspan","0","15","4.03799931326543"
"26","and how these choices work out for them","and how those choices work out for them","0","0","0","0","1","rspan","0","16","4.37733414395077"
"26","those pictures are almost impossible","those pictures are almost impossible to get","0","0","0","2","0","rspan","0","17","4.53128922464373"
"26","most of what we know about human l","Most of what we know about human life","0","0","0","1","0","rspan","0","18","3.95569377482194"
"26","we're asking to people to remember the past","we know from asking people to remember the past","0","0","0","2","1","rspan","0","19","4.78935698447895"
"26","and we know that is anything but 2020","and as we know hindsight is anything but 20/20","0","0","0","0","1","rspan","0","20","3.2882514853213"
"26","we forget vast amount of what happened in li","We forget vast amounts of what happens to us in life","0","1","0","3","1","rspan","1","21","5.04063700357738"
"26","and sometimes memory is cre","and sometimes memory is downright creative","0","0","0","2","0","rspan","0","22","4.7523040391953"
"26","but what if we could watch entire lives","But what if we could watch entire lives","0","0","0","0","0","rspan","0","23","2.89030891972625"
"26","as they unfold through time","as they unfold through time","0","0","0","0","0","rspan","0","24","3.20315284717973"
"26","what if we could study peop","What if we could study people","0","0","0","1","0","rspan","0","25","4.18484796426731"
"26","from the time were they were teeneager to the old age","from the time that they were teenagers all the way into old age","0","1","0","4","1","rspan","1","26","4.30897474065083"
"26","to see what keeps people happy and heal","to see what really keeps people happy and healthy","0","0","0","2","0","rspan","0","27","4.97464734713676"
"26","we did that the harvard study of development ","We did that The Harvard Study of Adult Development","0","0","0","1","0","rspan","0","28","3.59997118870597"
"26","may be the longest study that have been do","may be the longest study of adult life that's ever been done","0","0","0","5","1","rspan","0","29","4.32888660026069"
"26","for 75 years","For 75 years","0","0","0","0","0","rspan","0","30","1.63354276189256"
"26","we tracked the lifes of 75 000 men","we've tracked the lives of 724 men","0","0","1","1","1","rspan","1","31","2.77197850302386"
"26","year after year asking about their work life ","year after year asking about their work their home lives their health","0","1","0","4","0","rspan","1","32","5.06915280121187"
"26","and of course asking all along","and of course asking all along the way","0","0","0","2","0","rspan","0","33","4.80050240736865"
"26","without knowing how their life were gonna turns","without knowing how their life stories were going to turn out","0","0","0","2","2","rspan","0","34","5.96846809973642"
"26","studies lioke these are ar","Studies like this are exceedingly rare","1","0","0","2","1","rspan","1","35","3.94461167971102"
"26","almost all pf these studies fall apo","Almost all projects of this kind fall apart within a decade","1","0","0","5","2","rspan","1","36","5.39526537936097"
"26","because too many people drop out of the stu","because too many people drop out of the study","0","0","0","1","0","rspan","0","37","4.95635761710757"
"26","or funding for the research drop","or funding for the research dries up","0","0","0","1","1","rspan","0","38","4.38093192466205"
"26","or the research getrs distracted or they die","or the researchers get distracted or they die","1","0","0","0","1","rspan","1","39","4.19437710315882"
"26","and nobody moves down the","and nobody moves the ball further down the field","0","0","0","3","0","rspan","0","40","5.55987238203058"
"26","the combination of lu","But through a combination of luck","0","0","0","3","1","rspan","0","41","4.61485191939246"
"26","and persistence of researchers","and the persistence of several generations of researchers","0","0","0","4","0","rspan","0","42","5.09643739539332"
"26","this study has surviv","this study has survived","0","0","0","1","0","rspan","0","43","3.8042521071833"
"26","about 60 of the originals 700000 men","About 60 of our original 724 men","0","1","0","0","2","rspan","1","44","2.63615038356686"
"26","are still alive and still parcipat","are still alive still participating in the study","0","0","0","4","0","rspan","0","45","4.44410167818361"
"26","most of them in their 90s","most of them in their 90s","0","0","0","0","0","rspan","0","46","3.69293202570173"
"26","and we are now beginning to study 2 thousands child","And we are now beginning to study the more than 2000 children","0","0","0","4","0","rspan","0","47","4.81706108534507"
"26","of these","of these men","0","0","0","1","0","rspan","0","48","2.81163791518006"
"26","and i'm the fourth director","And I'm the fourth director of the study","0","0","0","3","0","rspan","0","49","5.62150230070887"
"26","since 1934 we tracked the life of two groups","Since 1938 we've tracked the lives of two groups of men","0","1","0","3","1","rspan","1","50","4.35501789902481"
"26","the first group started when they we","The first group started in the study when they were sophomores at Harvard College","0","0","0","8","0","rspan","0","51","5.90089299919634"
"26","they all finished college in ww","They all finished college during World War II","0","0","0","1","0","rspan","0","52","4.94771437107859"
"26","and then most of them went to survey","and then most went off to serve in the war","0","0","0","4","2","rspan","0","53","5.252799457075"
"26","and the second group that w","And the second group that we've followed","0","0","0","2","0","rspan","0","54","5.74620225004767"
"26","was a group of boys from boston","was a group of boys from Boston's poorest neighborhoods","0","0","0","2","0","rspan","0","55","4.61458688553691"
"26","boys who were chosen for the sud","boys who were chosen for the study","0","0","0","1","0","rspan","0","56","4.61766289714595"
"26","specifically because they were from","specifically because they were from some of the most troubled","0","0","0","5","0","rspan","0","57","5.79436182443351"
"26","and disavantaged families from boston","and disadvantaged families in the Boston of the 1930s","0","0","0","3","1","rspan","0","58","4.03633959897626"
"26","most lived in tanaments","Most lived in tenements many without hot and cold running water","0","0","1","7","0","rspan","1","59","4.85144345225306"
"26","when they entered the stu","When they entered the study","0","0","0","1","0","rspan","0","60","4.758885816416"
"26","all of these teenagers","all of these teenagers","0","0","0","0","0","rspan","0","61","3.39489076136526"
"26","were interwied and given medical","were interviewed They were given medical exams","0","0","1","2","1","rspan","1","62","4.80804472383958"
"26","we went to their homes and intervied","We went to their homes and we interviewed their parents","0","0","1","3","0","rspan","1","63","6.06676984302455"
"26","and then these teenagers grow up and became adults","And then these teenagers grew up into adults who entered all walks of life","0","0","0","6","2","rspan","0","64","5.71675488819272"
"26","they became factory directors lawyers ","They became factory workers and lawyers and bricklayers","0","0","0","3","1","rspan","0","65","4.19416882140902"
"26","and doctors one president of th usa ","and doctors one President of the United States","1","0","0","0","0","rspan","1","66","3.96266184884071"
"26","some developped alcoolism","Some developed alcoholism","0","0","2","0","0","rspan","2","67","3.69141615356755"
"26","a few developped sc","A few developed schizophrenia","0","0","1","1","0","rspan","1","68","4.44119942596743"
"26","some climbed the social ladder to the very top","Some climbed the social ladder from the bottom all the way to the very top","0","0","0","6","0","rspan","0","69","5.29132271069304"
"26","and some made that journey in the oppos","and some made that journey in the opposite direction","0","0","0","2","0","rspan","0","70","5.30090151386291"
"26","the founder of this stu","The founders of this study","0","1","0","1","0","rspan","1","71","3.60919348605291"
"26","would never in their wildest dreams imagine","would never in their wildest dreams have imagined that I would be standing here today","0","0","0","7","1","rspan","0","72","5.95134696183314"
"26","75 years later telling you that the study still conti","75 years later telling you that the study still continues","0","0","0","1","0","rspan","0","73","4.0400083712739"
"26","every two years","Every two years","0","0","0","0","0","rspan","0","74","3.04992435703481"
"26","our patients and staff call our men","our patient and dedicated research staff calls up our men","0","2","0","3","0","rspan","2","75","4.84815171086986"
"26","and ask them if we could sent them another s","and asks them if we can send them yet one more set of questions about their lives","0","2","0","8","2","rspan","2","76","5.72892609699769"
"26","many of the inner city boston men asked us","Many of the inner city Boston men ask us","0","0","0","0","1","rspan","0","77","3.75143939000986"
"26","why do hyou keep studying me my life","Why do you keep wanting to study me My life just isn't that interesting","1","0","0","4","1","rspan","1","78","6.41548509630199"
"26","the haravrd men never asked that","The Harvard men never ask that question","1","0","0","1","0","rspan","1","79","4.69829939673197"
"26","to get clear pictures of the","To get the clearest picture of these lives","0","0","0","2","2","rspan","0","80","4.78066858266526"
"26","we don't just send them quest","we don't just send them questionnaires","0","0","0","1","0","rspan","0","81","4.92740959325021"
"26","we interview them in their living room","We interview them in their living rooms","0","1","0","0","0","rspan","1","82","4.80207729839526"
"26","we get their medical report drom","We get their medical records from their doctors","1","0","0","2","1","rspan","1","83","5.15838724308325"
"26","we blood","We draw their blood","0","0","0","2","0","rspan","0","84","4.02822935809747"
"26","we scans their brains","we scan their brains","0","1","0","0","0","rspan","1","85","3.80567595661641"
"26","we talk to their children","we talk to their children","0","0","0","0","0","rspan","0","86","4.8825193750769"
"26","we videotapes them talking to their wife about their deepest","We videotape them talking with their wives about their deepest concerns","0","2","0","1","1","rspan","2","87","5.37140854940435"
"26","about a decade ago we fibally asked their wi","And when about a decade ago we finally asked the wives","1","0","0","3","1","rspan","1","88","4.90321043540413"
"26","if they would join us in the stusy","if they would join us as members of the study","1","0","0","2","1","rspan","1","89","5.61011753719983"
"26","many of women said you","many of the women said You know it's about time","0","0","0","5","0","rspan","0","90","5.3832739592935"
"26","so what we learned","So what have we learned","0","0","0","1","0","rspan","0","91","4.2734714889923"
"26","what are the lessons that come","What are the lessons that come","0","0","0","0","0","rspan","0","92","3.9643610581489"
"26","from the tense of thousand of patients that we've","from the tens of thousands of pages of information that we've generated","0","1","1","3","1","rspan","2","93","4.85449386812199"
"26","the lesson isn't about wealth","Well the lessons aren't about wealth","0","0","0","1","1","rspan","0","94","4.45950654905471"
"26","or fame","or fame","0","0","0","0","0","rspan","0","95","1.6865252464894"
"26","or working harder and harder","or working harder and harder","0","0","0","0","0","rspan","0","96","3.99447164374898"
"26","the clearest message","The clearest message","0","0","0","0","0","rspan","0","97","3.5497719345318"
"26","we get from this 75 y study is","that we get from this 75-year study is this:","0","0","0","3","0","rspan","0","98","3.9931786970104"
"26","good relationships keeps us happier and healthier","Good relationships keep us happier and healthier Period","0","1","0","1","0","rspan","1","99","4.6326788067513"
"26","we've learned three big lessons about relationship","We've learned three big lessons about relationships","0","1","0","0","0","rspan","1","100","5.06907756581711"
"26","he first is that human connection is really good for us","The first is that social connections are really good for us","0","0","0","0","2","rspan","0","101","4.62383301077759"
"26","and the loneliness ki","and that loneliness kills","0","0","0","1","0","rspan","0","102","3.87646432374867"
"26","turns out that people who are more socaill","It turns out that people who are more socially connected","0","0","0","3","0","rspan","0","103","5.34895226543673"
"26","tp family to friends to community","to family to friends to community","1","0","0","0","0","rspan","1","104","3.72140353054323"
"26","are happier physically healthier and live longer","are happier they're physically healthier and they live longer","0","0","0","2","0","rspan","0","105","4.54801766511141"
"26","than peple who are less","than people who are less well connected","1","0","0","2","0","rspan","1","106","4.87175061276625"
"26","and the experience of loneliness turn out","And the experience of loneliness turns out to be toxic","0","1","0","3","0","rspan","1","107","5.43422858263087"
"26","people who are more isolated that they wanna be from others","People who are more isolated than they want to be from others","0","0","0","0","2","rspan","0","108","4.77791903120536"
"26","find that they are less happy","find that they are less happy","0","0","0","0","0","rspan","0","109","3.32943263749953"
"26","earlier in mid life","their health declines earlier in midlife","0","0","1","3","0","rspan","1","110","4.4363475764602"
"26","their brains declines earlier and they loi","their brain functioning declines sooner and they live shorter lives","0","1","0","4","1","rspan","1","111","5.51632796655768"
"26","than peolpe who are not","than people who are not lonely","1","0","0","1","0","rspan","1","112","4.96283590623215"
"26","and the sad fact","And the sad fact","0","0","0","0","0","rspan","0","113","3.02869320190278"
"26","is that one","is that at any given time more than one in five Americans will report","0","0","0","11","0","rspan","0","114","4.87100591715976"
"26","that their lon","that they're lonely","0","1","0","1","0","rspan","1","115","4.16184971098266"
"26","and we know that you can be lonely in a crowd and lonely in a m","And we know that you can be lonely in a crowd and you can be lonely in a marriage","0","0","0","4","0","rspan","0","116","5.75559950182439"
"26","so the second big lesosn that we learn","so the second big lesson that we learned is","1","0","0","2","0","rspan","1","117","5.23862554923362"
"26","that it's not jjust the number of friends","that it's not just the number of friends you have","1","0","0","2","0","rspan","1","118","5.38925448646271"
"26","and it's not wether or not you'","and it's not whether or not you're in a committed relationship","0","0","0","5","0","rspan","0","119","5.54490026045045"
"26","but it's the quality of your relationships that matters","but it's the quality of your close relationships that matters","0","0","0","1","0","rspan","0","120","4.53927790252224"
"26","it turns out that living in conflicts is rea","It turns out that living in the midst of conflict is really bad for our health","0","0","0","8","1","rspan","0","121","6.17212066838624"
"26","high conflicts marriages for example withi","High-conflict marriages for example without much affection","0","0","0","3","0","rspan","0","122","4.96460531588086"
"26","turns out to be very bad for our heal","turn out to be very bad for our health","0","0","0","1","0","rspan","0","123","4.21239544936872"
"26","perhaps worse than getting divo","perhaps worse than getting divorced","0","0","0","1","0","rspan","0","124","4.35749819878548"
"26","and living in a good and warm relationship is preotective","And living in the midst of good warm relationships is protective","1","1","0","2","1","rspan","2","125","4.97075896631104"
"26","when we followed our men in their 80s","Once we had followed our men all the way into their 80s","0","0","0","3","3","rspan","0","126","5.30292781911296"
"26","we want to look back at them in mid l","we wanted to look back at them at midlife","0","0","0","1","2","rspan","0","127","5.28693964348411"
"26","and to see if we could pre","and to see if we could predict","0","0","0","1","0","rspan","0","128","5.04288164665523"
"26","who was going to grow as a happy and","who was going to grow into a happy healthy octogenarian","0","0","0","2","2","rspan","0","129","4.88171777322034"
"26","and who","and who wasn't","0","0","0","1","0","rspan","0","130","3.15322830516959"
"26","and we only gathered together","And when we gathered together","0","0","0","1","1","rspan","0","131","4.90117991368294"
"26","everything we knew about them to age 15","everything we knew about them at age 50","0","0","0","0","1","rspan","0","132","3.87141375734532"
"26","it wasn't their colesterol who's","it wasn't their middle age cholesterol levels that predicted how they were going to grow old","0","0","1","9","1","rspan","1","133","6.47676801174924"
"26","it was how satisfy they were in their relation","It was how satisfied they were in their relationships","0","1","0","1","0","rspan","1","134","4.85534283442413"
"26","the people who were the most satisfied in age 50","The people who were the most satisfied in their relationships at age 50","0","0","0","3","0","rspan","0","135","5.12801049762795"
"26","were the healthiest in age 8","were the healthiest at age 80","0","0","0","1","1","rspan","0","136","3.71532677604836"
"26","and good close relationships","And good close relationships","0","0","0","0","0","rspan","0","137","3.73131824448027"
"26","seems to protect us from getting old","seem to buffer us from some of the slings and arrows of getting old","0","1","0","7","1","rspan","1","138","5.69632155305872"
"26","our most happily partners men and women","Our most happily partnered men and women","0","0","0","0","1","rspan","0","139","3.8530467859312"
"26","reported in their 80","reported in their 80s","0","0","0","0","0","rspan","0","140","3.16415135875548"
"26","that in days were their physical shape isn't","that on the days when they had more physical pain their mood stayed just as happy","0","0","0","9","4","rspan","0","141","5.6477313102996"
"26","but people who were in unhappy r","But the people who were in unhappy relationships","0","0","0","2","0","rspan","0","142","5.17800981255505"
"26","on the days were theyr reported m","on the days when they reported more physical pain","1","0","0","3","0","rspan","1","143","5.18649629241961"
"26","it was magnifiant by mpre physic","it was magnified by more emotional pain","1","0","0","2","1","rspan","1","144","4.06871140173336"
"26","and the third lesson that we learn about","And the third big lesson that we learned about relationships and our health","0","0","0","5","1","rspan","0","145","5.68834276694869"
"26","is that good relation ships doesn't just protect our bodies","is that good relationships don't just protect our bodies they protect our brains","0","1","1","4","0","rspan","2","146","5.69372384937239"
"26","it turns out that being in a secure atteched rela","It turns out that being in a securely attached relationship","0","0","1","1","1","rspan","1","147","4.29683218239614"
"26","to another person in your 80 s is protective","to another person in your 80s is protective","0","0","0","0","0","rspan","0","148","4.19500594530321"
"26","and people in relationships who rellay feels that they can","that the people who are in relationships where they really feel they can count on the other person","0","0","1","8","1","rspan","1","149","7.06953923878459"
"26","in times and need","in times of need","0","0","0","0","1","rspan","0","150","2.86196925015032"
"26","those peolple keep their memor","those people's memories stay sharper longer","1","0","0","4","2","rspan","1","151","4.20375335120644"
"26","and people in relationships were they can't count on","And the people in relationships where they feel they really can't count on the other one","0","0","1","7","0","rspan","1","152","6.7741058599666"
"26","those are the people who experienced early dec","those are the people who experience earlier memory decline","0","0","0","2","2","rspan","0","153","4.9899554588126"
"26","and these relationships does'nt have to be s","And those good relationships they don't have to be smooth all the time","0","1","0","6","1","rspan","1","154","5.82855547282205"
"26","people even in good relationships could have d","Some of our octogenarian couples could bicker with each other day in and day out","0","0","0","8","6","rspan","0","155","5.61205332244052"
"26","but if they feel like they can really count on the other when i","but as long as they felt that they could really count on the other when the going got tough","0","0","0","7","3","rspan","0","156","6.79532540835682"
"26","those arguments didn't take a total on their memories","those arguments didn't take a toll on their memories","0","0","0","0","1","rspan","0","157","4.80940769776845"
"26","so this message","So this message","0","0","0","0","0","rspan","0","158","2.03108808290156"
"26","that good relationships are good for our health and wee being","that good close relationships are good for our health and well-being","0","0","1","1","0","rspan","1","159","4.49201176553083"
"26","this is","this is wisdom that's as old as the hills","0","0","0","7","0","rspan","0","160","5.10497557345535"
"26","who is this so hard to get and so easy to igno","Why is this so hard to get and so easy to ignore","0","0","0","1","1","rspan","0","161","4.71971955574486"
"26","we're human and we really like a q","Well we're human What we'd really like is a quick fix","0","0","0","5","1","rspan","0","162","4.22440019513061"
"26","something that we can get to make our lifes in that","something we can get that'll make our lives good and keep them that way","0","1","0","5","1","rspan","1","163","5.2953095684803"
"26","relationships are messy and complicated","Relationships are messy and they're complicated","0","0","0","1","0","rspan","0","164","4.51025930581894"
"26","the hard work on tending on family and friends","and the hard work of tending to family and friends","0","0","0","1","2","rspan","0","165","4.3189215658035"
"26","that's not sexy or glamorous","it's not sexy or glamorous","0","0","0","0","1","rspan","0","166","3.54810593362388"
"26","it's also life long it never ends","It's also lifelong It never ends","0","0","1","0","0","rspan","1","167","3.59853121175031"
"26","the people in their 70s who are the happiest in retorem","The people in our 75-year study who were the happiest in retirement","0","0","0","3","3","rspan","0","168","4.7542458532332"
"26","were the people who actively worked to replace work","were the people who had actively worked to replace workmates","0","0","0","2","0","rspan","0","169","5.36739875397178"
"26","with new play mates","with new playmates","0","0","0","0","0","rspan","0","170","3.19540843566472"
"26","just like the millenials and","Just like the millennials in that recent survey","0","0","1","3","1","rspan","1","171","4.93970631989779"
"26","many of our men when they started as","many of our men when they were starting out as young adults","0","0","0","3","1","rspan","0","172","5.51183972753264"
"26","really believed","really believed","0","0","0","0","0","rspan","0","173","2.59347404596286"
"26","that fame money was something they nee","that fame and wealth and high achievement were what they needed to go after","0","0","0","8","3","rspan","0","174","5.71894156240269"
"26","to have a good life","to have a good life","0","0","0","0","0","rspan","0","175","3.79444599797802"
"26","but over these 75 years this study have shown","But over and over over these 75 years our study has shown","0","1","0","2","1","rspan","1","176","4.47486627273802"
"26","that the people who fe","that the people who fared the best","0","0","0","3","0","rspan","0","177","4.89215701811382"
"26","the people who landed in r","were the people who leaned in to relationships","0","0","0","3","1","rspan","0","178","4.51625203593043"
"26","with family friends and community","with family with friends with community","0","0","0","1","1","rspan","0","179","3.56234096692112"
"26","so what about you","So what about you","0","0","0","0","0","rspan","0","180","3.48123540440089"
"26","let's say you're 25 or 40 or 60","Let's say you're 25 or you're 40 or you're 60","0","0","0","2","0","rspan","0","181","3.74321880650995"
"26","what lening in relationship","What might leaning in to relationships even look like","0","1","1","4","1","rspan","2","182","5.71929487487393"
"26","the possibilities are practically endless","Well the possibilities are practically endless","0","0","0","1","0","rspan","0","183","4.57890812691575"
"26","it might be somthing as simmple as","It might be something as simple as","2","0","0","0","0","rspan","2","184","4.25054388235619"
"26","replacing screen time by people yti","replacing screen time with people time","0","0","0","1","1","rspan","0","185","4.02822261908247"
"26","by doing something new together in the relationship","or livening up a stale relationship by doing something new together","0","0","0","4","1","rspan","0","186","5.54922279792746"
"26","long walks or date nights","long walks or date nights","0","0","0","0","0","rspan","0","187","3.44715104961331"
"26","or reaching out to this family member you g=","or reaching out to that family member who you haven't spoken to in years","0","0","0","6","1","rspan","0","188","5.63536346807756"
"26","because these are too commun","because those all-too-common family feuds","0","0","1","3","1","rspan","1","189","4.31952145243385"
"26","take a terrible tour to the poeple who take the","take a terrible toll on the people who hold the grudges","1","0","0","1","3","rspan","1","190","4.07667705259683"
"26","i'd like to close with a quote from","I'd like to close with a quote from Mark Twain","0","0","0","2","0","rspan","0","191","3.95527016325246"
"26","more than a century ago","More than a century ago","0","0","0","0","0","rspan","0","192","3.31636090178446"
"26","he was looking back on his life and wrote this","he was looking back on his life and he wrote this:","0","0","0","1","0","rspan","0","193","4.26999036494549"
"26","there ins't time so","There isn't time so brief is life","0","0","0","3","0","rspan","0","194","2.9559534546745"
"26","for backerings","for bickerings","0","0","1","0","0","rspan","1","195","2.52216185301687"
"26","appologies to acount","apologies heartburnings callings to account","0","0","0","2","0","rspan","0","196","3.87899626673597"
"26","there is only time for loving","There is only time for loving and but an instant so to speak","0","0","0","7","0","rspan","0","197","4.24444909019908"
"26","for that good life is built with good relationships","for that The good life is built with good relationships","0","0","0","1","0","rspan","0","198","3.04716780337032"
"1","what keeps us healhty and wellthy as xw","What keeps us healthy and happy as we go through life","0","0","0","4","1","nback","0","1","4.18964821868699"
"1","in your future best sa","If you were going to invest now in your future best self","0","0","0","8","0","nback","0","2","4.34270742204501"
"1","where would you put your t","where would you put your time and your energy","0","0","0","4","0","nback","0","3","4.67606828544163"
"1","it was a recent srvye about millenians","There was a recent survey of millennials asking them","0","0","2","2","0","nback","2","4","5.08594113863692"
"1","what was thei most important go","what their most important life goals were","1","0","0","3","1","nback","1","5","4.00265648348"
